record_id,platform,category,product_id,product_name,listing_description,price_text,price_currency,price_min,price_max,min_order_text,min_order_quantity,min_order_unit,supplier_name,supplier_meta,rating_text,review_text,selling_points,badges_text,is_ad,source_url,image_url,captured_at,search_query,source_language
ali-1601815798629,Alibaba.com,旅行用品,1601815798629,批发时尚条纹化妆包定制徽标防水PVC化妆包大容量旅行洗漱用品收纳袋,"批发时尚条纹化妆包定制徽标防水PVC化妆包大容量旅行洗漱用品收纳袋；满 US$2,000 立减 5%；无忧退",US$1.98-2.68,USD,1.98,2.68,最低起订量：30 pieces,30,pieces,"Yiwu Prime Accessory Co., Ltd.",1年 / CN,4.9,4.9/5.0 / (12),"满 US$2,000 立减 5% | 无忧退",,False,https://www.alibaba.com/product-detail/Wholesale-Fashion-Stripe-Cosmetic-Bag-Custom_1601815798629.html,https://s.alicdn.com/@sc04/kf/Hf02ffc755b4e4b778277bc51ae87b572a.png_300x300.png,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
ali-11000036701398,Alibaba.com,旅行用品,11000036701398,羽绒绗缝化妆包柔软化妆包旅行美容收纳袋大容量女士收纳盒,羽绒绗缝化妆包柔软化妆包旅行美容收纳袋大容量女士收纳盒；无忧退；复购率 20%,US$0.98-2.70,USD,0.98,2.70,最低起订量：100 pieces,100,pieces,"Guizhou O'lay Technology Co., Ltd.",2年 / CN,4.9,4.9/5.0 / (31),无忧退 | 复购率 20%,,False,https://www.alibaba.com/product-detail/Puffer-Quilted-Makeup-Bag-Soft-Cosmetic_11000036701398.html,https://s.alicdn.com/@sc04/kf/A3b19f91a3db04226acf71945d7f72983s.jpg_300x300.jpg,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
ali-62264882838,Alibaba.com,旅行用品,62264882838,定制标志便携式防水悬挂洗漱包旅行包大容量聚酯旅行化妆包,定制标志便携式防水悬挂洗漱包旅行包大容量聚酯旅行化妆包；复购率 40%,US$1.29-2.79,USD,1.29,2.79,最低起订量：50 pieces,50,pieces,"Hangzhou Travelsky Co., Ltd.",22年 / CN,5.0,5.0/5.0 / (3),复购率 40%,认证,False,https://www.alibaba.com/product-detail/Customized-Logo-Portable-Water-Resistant-Hanging_62264882838.html,https://s.alicdn.com/@sc04/kf/H1a6ba8b2b4054fb0a8e191ebef445c3dj.png_300x300.png,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
ali-1600837335178,Alibaba.com,手机配件,1600837335178,批发散装手机壳胶粘安装手机手机握把配件硅胶吸手机支架,批发散装手机壳胶粘安装手机手机握把配件硅胶吸手机支架；10月01日前到货；复购率 22%,US$0.09,USD,0.09,0.09,最低起订量：100 pieces,100,pieces,"Huizhou Oneby Technology Co., Ltd.",8年 / CN,4.8,4.8/5.0 / (56),10月01日前到货 | 复购率 22%,,False,https://www.alibaba.com/product-detail/Wholesale-Bulk-Phone-Case-Adhesive-Mount_1600837335178.html,https://s.alicdn.com/@sc04/kf/Hc101ff3767ee49858e704d853c7530cbZ.jpg_300x300.jpg,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1601696814671,Alibaba.com,手机配件,1601696814671,XPro 磁性摄影手柄手机握把 适用于智能手机 便携式拍摄辅助设备 持久舒适,XPro 磁性摄影手柄手机握把 适用于智能手机 便携式拍摄辅助设备 持久舒适；无忧退,US$4.44-5.26,USD,4.44,5.26,最低起订量：1 piece,1,piece,"HK WIISUN ELECTRONIC CO., LIMITED",1年 / HK,4.6,4.6/5.0 / (98),无忧退,,False,https://www.alibaba.com/product-detail/XPro-Magnetic-Photography-Handle-Phone-Grip_1601696814671.html,https://s.alicdn.com/@sc04/kf/H9be90db2d3a04c518622b8ed57334439r.png_300x300.png,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1601578705033,Alibaba.com,手机配件,1601578705033,可爱卡通定制亚克力手机背夹可爱动物镜子手机座扣可拆卸斜跨手机链,可爱卡通定制亚克力手机背夹可爱动物镜子手机座扣可拆卸斜跨手机链；复购率 28%,US$0.69-0.85,USD,0.69,0.85,最低起订量：20 pieces,20,pieces,"Kunshan Krell Cultural Development Co., Ltd.",17年 / CN,4.9,4.9/5.0 / (750),复购率 28%,认证,False,https://www.alibaba.com/product-detail/Cute-Cartoon-Custom-Acrylic-Mobile-Phone_1601578705033.html,https://s.alicdn.com/@sc04/kf/He8c3ace7db334b95babad55f2894b82ed.jpg_300x300.jpg,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1601369464251,Alibaba.com,手机配件,1601369464251,批发散装防滑手机壳胶粘安装手机手机握把配件硅胶吸力手机支架,批发散装防滑手机壳胶粘安装手机手机握把配件硅胶吸力手机支架；12 日达；退款保证,US$0.08,USD,0.08,0.08,最低起订量：50 pieces,50,pieces,"Shenzhen Zhenyuan Technology Co., Ltd.",7年 / CN,4.5,4.5/5.0 / (576),12 日达 | 退款保证,,False,https://www.alibaba.com/product-detail/Wholesale-Bulk-Non-slip-Phone-Case_1601369464251.html,https://s.alicdn.com/@sc04/kf/H503a21f5e0f74d7eb77145bd7ef4ac0bp.png_300x300.png,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1600176862342,Alibaba.com,手机配件,1600176862342,厂家价格定制标志手机手指夹手机桌面支架手机插座,厂家价格定制标志手机手指夹手机桌面支架手机插座；无忧退,US$0.03-0.08,USD,0.03,0.08,最低起订量：50 pieces,50,pieces,Shenzhen Tohom Gift Ltd.,10年 / CN,4.4,4.4/5.0 / (34),无忧退,,False,https://www.alibaba.com/product-detail/Factory-Price-Custom-Logo-Phone-Finger_1600176862342.html,https://s.alicdn.com/@sc04/kf/H01408f4b669a4e6c8593e0ba8727a3fax.jpg_300x300.jpg,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1600404453956,Alibaba.com,手机配件,1600404453956,手机配件usb磁性3 in 1充电器电缆540旋转l形手机充电线,手机配件usb磁性3 in 1充电器电缆540旋转l形手机充电线；12 日达；退款保证；复购率 15%,US$1.44,USD,1.44,1.44,最低起订量：2 pieces,2,pieces,"Shenzhen Youxg Technology Co., Ltd.",12年 / CN,4.8,4.8/5.0 / (108),12 日达 | 退款保证 | 复购率 15%,,False,https://www.alibaba.com/product-detail/Phone-Accessories-Usb-Magnetic-3-in_1600404453956.html,https://s.alicdn.com/@sc04/kf/H6aa7a859f9314fd9a079338d440f4fd0r.jpg_300x300.jpg,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1601242057288,Alibaba.com,手机配件,1601242057288,批发Ins亚克力手机推拉支架可调手机握把弹出物,"批发Ins亚克力手机推拉支架可调手机握把弹出物；满 US$2,000 立减 5%；无忧退；复购率 26%",US$0.15-0.29,USD,0.15,0.29,最低起订量：20 pieces,20,pieces,"Yiwu Langjia Crafts Co., Ltd.",6年 / CN,4.9,4.9/5.0 / (248),"满 US$2,000 立减 5% | 无忧退 | 复购率 26%",,False,https://www.alibaba.com/product-detail/Wholesale-Ins-Acrylic-Phone-Push-Pull_1601242057288.html,https://s.alicdn.com/@sc04/kf/H0408f8acfb14433aa38674c4c5a2ab85S.jpg_300x300.jpg,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1601226084424,Alibaba.com,手机配件,1601226084424,三星4G 5g型号软透镜直边TPU热销保护超细纤维内粘贴手机套,三星4G 5g型号软透镜直边TPU热销保护超细纤维内粘贴手机套；无忧退；复购率 17%,US$0.18-0.20,USD,0.18,0.20,最低起订量：20 pieces,20,pieces,"Guangzhou Juda Electronic Technology Co., Ltd.",3年 / CN,4.8,4.8/5.0 / (44),无忧退 | 复购率 17%,认证,False,https://www.alibaba.com/product-detail/Top-Seller-Protective-Microfiber-Internal-Pasting_1601226084424.html,https://s.alicdn.com/@sc04/kf/Hc7a2c11cc6d84109861c4a0bb0f00814R.jpg_300x300.jpg,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1601519740587,Alibaba.com,手机配件,1601519740587,定制亚克力弹出手机手柄智能跟踪磁性插座，用于书桌或游戏遥控手机配件,定制亚克力弹出手机手柄智能跟踪磁性插座，用于书桌或游戏遥控手机配件；复购率 28%,US$0.25-0.78,USD,0.25,0.78,最低起订量：2 pieces,2,pieces,"Kunshan Krell Cultural Development Co., Ltd.",9年 / CN,4.9,4.9/5.0 / (796),复购率 28%,认证,False,https://www.alibaba.com/product-detail/Custom-Acrylic-Poppings-Phone-Grip-Smart_1601519740587.html,https://s.alicdn.com/@sc04/kf/H6b32343517f34a0dbd5475b1fd889626O.jpg_300x300.jpg,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1601215908490,Alibaba.com,手机配件,1601215908490,热销自拍美颜直播110度广角微距二合一通用外接手机镜头拍照手机配件,热销自拍美颜直播110度广角微距二合一通用外接手机镜头拍照手机配件；180 天内底价；10月02日前到货；退款保证,US$19.80,USD,19.80,19.80,最低起订量：1 piece,1,piece,"Tengdafei Digital Technology (Dongguan) Co., Ltd.",3年 / CN,4.5,4.5/5.0 / (32),180 天内底价 | 10月02日前到货 | 退款保证,,False,https://www.alibaba.com/product-detail/Hot-Saling-Selfie-Beauty-Live-110_1601215908490.html,https://s.alicdn.com/@sc04/kf/H39108e31a25f4db7a48c4d81d8b5e629z.jpg_300x300.jpg,2026-09-08T05:40:57.560000+00:00,phone accessories,zh-CN
ali-1601317435914,Alibaba.com,睡眠用品,1601317435914,软记忆泡沫颈枕舒适针织罩眼罩下巴头枕固定防滑汽车飞机旅行,软记忆泡沫颈枕舒适针织罩眼罩下巴头枕固定防滑汽车飞机旅行；复购率 31%,US$5.87-6.50,USD,5.87,6.50,最低起订量：100 pieces,100,pieces,"Guangzhou Jibei Industrial Co., Ltd.",8年 / CN,4.9,4.9/5.0 / (30),复购率 31%,认证,False,https://www.alibaba.com/product-detail/Soft-Memory-Foam-Neck-Pillow-Comfortable_1601317435914.html,https://s.alicdn.com/@sc04/kf/Haad516dcc82b47318a085b1986e7cb1aY.jpg_300x300.jpg,2026-09-08T05:41:01.519000+00:00,sleep mask pillow,zh-CN
ali-1601921044380,Alibaba.com,睡眠用品,1601921044380,批发透气亚麻便携式瑜伽冥想枕垫，适用于全球贸易和零售商店,批发透气亚麻便携式瑜伽冥想枕垫，适用于全球贸易和零售商店；无忧退,US$40-47,USD,40,47,最低起订量：50 sets,50,sets,"Suzhou Miluobei New Material Technology Co., Ltd.",1年 / CN,,,无忧退,,False,https://www.alibaba.com/product-detail/Wholesale-Breathable-Linen-Portable-Yoga-Meditation_1601921044380.html,https://s.alicdn.com/@sc04/kf/H1de20d9d8c634f1a87c99d95df5bd2c4S.jpg_300x300.jpg,2026-09-08T05:41:01.520000+00:00,sleep mask pillow,zh-CN
ali-1601821321942,Alibaba.com,睡眠用品,1601821321942,可折叠便携式奶酪海绵枕自动充气护颈午睡垫旅行休息枕,可折叠便携式奶酪海绵枕自动充气护颈午睡垫旅行休息枕；180 天内底价；11月14日前到货；无忧退,US$4.20,USD,4.20,4.20,最低起订量：50 pieces,50,pieces,"Shaoxing Yangfan Outdoor Products Co., Ltd.",3年 / CN,4.7,4.7/5.0 / (4),180 天内底价 | 11月14日前到货 | 无忧退,,False,https://www.alibaba.com/product-detail/Foldable-Portable-Cheese-Sponge-Pillow-Automatic_1601821321942.html,https://s.alicdn.com/@sc04/kf/H6dee8244a4924b8c894564923c2969826.png_300x300.png,2026-09-08T05:41:01.520000+00:00,sleep mask pillow,zh-CN
ali-10000046267760,Alibaba.com,睡眠用品,10000046267760,定制枕头 15 厘米睡熊毛绒靠垫 OEM ODM 制造商，专业生产批发礼品和装饰品,定制枕头 15 厘米睡熊毛绒靠垫 OEM ODM 制造商，专业生产批发礼品和装饰品；无忧退,US$2.50-2.99,USD,2.50,2.99,最低起订量：100 pieces,100,pieces,"Foshan Yangmiemie Toys Co., Ltd.",1年 / CN,,,无忧退,认证,False,https://www.alibaba.com/product-detail/Custom-Pillow-15cm-Sleeping-Bear-Plush_10000046267760.html,https://s.alicdn.com/@sc04/kf/Ac1f3258898004827a964761c82335d60Z.png_300x300.png,2026-09-08T05:41:01.520000+00:00,sleep mask pillow,zh-CN
ali-1601575765497,Alibaba.com,睡眠用品,1601575765497,定制标志人体工学慢回弹记忆泡沫矫形睡眠支撑颈椎蝴蝶颈部睡枕,定制标志人体工学慢回弹记忆泡沫矫形睡眠支撑颈椎蝴蝶颈部睡枕；无忧退；复购率 30%,US$11.34-12.36,USD,11.34,12.36,最低起订量：100 pieces,100,pieces,"Shenzhen Lianda Manufacturing Industry Co., Ltd.",2年 / CN,4.9,4.9/5.0 / (21),无忧退 | 复购率 30%,认证,False,https://www.alibaba.com/product-detail/Custom-Logo-Ergonomic-Slow-Rebound-Memory_1601575765497.html,https://s.alicdn.com/@sc04/kf/H42095181c6b44b99a92a741fe544a55eP.png_300x300.png,2026-09-08T05:41:01.520000+00:00,sleep mask pillow,zh-CN
ali-1601831599951,Alibaba.com,睡眠用品,1601831599951,出厂价定制DIY沙发枕套靠垫套数码印花亚麻/毛绒抗菌装饰抱枕,出厂价定制DIY沙发枕套靠垫套数码印花亚麻/毛绒抗菌装饰抱枕；无忧退；复购率 36%,US$1.10-2,USD,1.10,2,最低起订量：20 pieces,20,pieces,"Quanzhou Jiatianxia Home Furnishings Co., Ltd.",2年 / CN,4.9,4.9/5.0 / (18),无忧退 | 复购率 36%,,False,https://www.alibaba.com/product-detail/Factory-Price-Custom-DIY-Sofa-Pillowcase_1601831599951.html,https://s.alicdn.com/@sc04/kf/H6b2e4037e2ab4ef9be2c78a4f91ce90en.png_300x300.png,2026-09-08T05:41:01.520000+00:00,sleep mask pillow,zh-CN
ali-1601930088947,Alibaba.com,睡眠用品,1601930088947,定制现代卡通钩扣刺绣记忆海绵填充靠垫套全缝线沙发枕批发 4 件装,定制现代卡通钩扣刺绣记忆海绵填充靠垫套全缝线沙发枕批发 4 件装；无忧退,US$6.48-11.88,USD,6.48,11.88,最低起订量：1 piece,1,piece,"Guangzhou Zhoutu Arts & Crafts Co., Ltd.",1年 / CN,5.0,5.0/5.0 / (2),无忧退,,False,https://www.alibaba.com/product-detail/Custom-Modern-Cartoon-Latch-Hook-Embroidered_1601930088947.html,https://s.alicdn.com/@sc04/kf/H488588a3eda9460b8ef788c82c3a6849i.png_300x300.png,2026-09-08T05:41:01.520000+00:00,sleep mask pillow,zh-CN
ali-1879533893,Alibaba.com,睡眠用品,1879533893,微波薰衣草眼枕冥想水疗香薰亚麻籽和薰衣草加权睡眠面膜瑜伽眼枕,微波薰衣草眼枕冥想水疗香薰亚麻籽和薰衣草加权睡眠面膜瑜伽眼枕；复购率 24%,US$1.50-1.80,USD,1.50,1.80,最低起订量：500 pieces,500,pieces,"Shanghai Gk Industrial Co., Ltd.",13年 / CN,5.0,5.0/5.0 / (10),复购率 24%,,False,https://www.alibaba.com/product-detail/Microwave-Lavender-Eye-Pillow-for-Meditation_1879533893.html,https://s.alicdn.com/@sc04/kf/H5cbd6a54e3c94dcfae5dd83e5fee4844I.png_300x300.png,2026-09-08T05:41:01.520000+00:00,sleep mask pillow,zh-CN
ali-1601798056129,Alibaba.com,睡眠用品,1601798056129,可加热、可冷冻的薰衣草亚麻籽填充香薰面膜眼罩睡眠面膜，用于放松冥想,可加热、可冷冻的薰衣草亚麻籽填充香薰面膜眼罩睡眠面膜，用于放松冥想；180 天内底价；11月02日前到货；无忧退；复购率 25%,US$3.51,USD,3.51,3.51,最低起订量：50 pieces,50,pieces,"Anhui Leadershow Household Industrial Co., Ltd.",6年 / CN,4.7,4.7/5.0 / (8),180 天内底价 | 11月02日前到货 | 无忧退 | 复购率 25%,,False,https://www.alibaba.com/product-detail/Heatable-and-Freezable-Lavender-Flaxseed-Filling_1601798056129.html,https://s.alicdn.com/@sc04/kf/H04c0066cef004114ba21da6fb56aba3a4.jpg_300x300.jpg,2026-09-08T05:41:01.520000+00:00,sleep mask pillow,zh-CN
ali-1601781068190,Alibaba.com,睡眠用品,1601781068190,100% 纯桑蚕丝 U 形旅行枕套装，带记忆海绵颈枕和睡眠眼罩，环保且可水洗,100% 纯桑蚕丝 U 形旅行枕套装，带记忆海绵颈枕和睡眠眼罩，环保且可水洗；每满 US$100，立减 US$10；180 天内底价；11月02日前到货；无忧退,US$9.52,USD,9.52,9.52,最低起订量：5 pieces,5,pieces,"Jining Aisiyu Trading Co., Ltd.",1年 / CN,4.8,4.8/5.0 / (12),每满 US$100，立减 US$10 | 180 天内底价 | 11月02日前到货 | 无忧退,,False,https://www.alibaba.com/product-detail/100-Pure-Mulberry-Silk-U-Shaped_1601781068190.html,https://s.alicdn.com/@sc04/kf/He7b618699314432aa818939218f85a6cs.jpg_300x300.jpg,2026-09-08T05:41:01.520000+00:00,sleep mask pillow,zh-CN
ali-1601627653408,Alibaba.com,女包,1601627653408,批发时尚女士单肩包PU皮革女士迷你手提包手机口红包女童,批发时尚女士单肩包PU皮革女士迷你手提包手机口红包女童；10月17日前到货；退款保证,US$1.15,USD,1.15,1.15,最低起订量：10 pieces,10,pieces,"Guangzhou Linklux Management Co., Ltd.",1年 / CN,4.5,4.5/5.0 / (54),10月17日前到货 | 退款保证,,False,https://www.alibaba.com/product-detail/Wholesales-Fashion-Ladies-Shoulder-Bags-PU_1601627653408.html,https://s.alicdn.com/@sc04/kf/H25b12f422d364ac6a7ee58979cdc584cd.png_300x300.png,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601552107625,Alibaba.com,女包,1601552107625,高品质翻盖马鞍设计师包女式肩斜挎包宽肩带女士批发价格挎包钱包,高品质翻盖马鞍设计师包女式肩斜挎包宽肩带女士批发价格挎包钱包；180 天内底价；9月30日前到货；无忧退；复购率 18%,US$2.23,USD,2.23,2.23,最低起订量：2 pieces,2,pieces,S-Town Company Limited,7年 / CN,4.5,4.5/5.0 / (97),180 天内底价 | 9月30日前到货 | 无忧退 | 复购率 18%,,False,https://www.alibaba.com/product-detail/High-Quality-Flap-Saddle-Designer-Bags_1601552107625.html,https://s.alicdn.com/@sc04/kf/H3998e392e1f943528e0cda4b4e5881d4Q.jpg_300x300.jpg,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601561472983,Alibaba.com,女包,1601561472983,批发二手品牌二手手提包奢华女士设计师单肩包斜挎包晚装包,"批发二手品牌二手手提包奢华女士设计师单肩包斜挎包晚装包；满 US$2,000 立减 5%；无忧退；复购率 32%",US$3.20-4.60,USD,3.20,4.60,最低起订量：300 kilograms,300,kilograms,"Zaozhuang Puyi International Trade Co., Ltd.",5年 / CN,4.7,4.7/5.0 / (47),"满 US$2,000 立减 5% | 无忧退 | 复购率 32%",,False,https://www.alibaba.com/product-detail/Wholesale-Used-Branded-Second-Hand-Handbag_1601561472983.html,https://s.alicdn.com/@sc04/kf/H28c28f1727ae45c6a91cf01439b10e5cb.png_300x300.png,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601697066540,Alibaba.com,女包,1601697066540,手袋 女士时尚包袋 女士手袋,手袋 女士时尚包袋 女士手袋；180 天内底价；10月07日前到货；复购率 62%,US$7.50,USD,7.50,7.50,最低起订量：2 pieces,2,pieces,"Youxi Anzhifa Trading Co., Ltd.",1年 / CN,5.0,5.0/5.0 / (5),180 天内底价 | 10月07日前到货 | 复购率 62%,,False,https://www.alibaba.com/product-detail/Hand-Bags-Fashion-Bags-For-Women_1601697066540.html,https://s.alicdn.com/@sc04/kf/H02adf7703a41427ca8d7a95c8803fe39w.jpg_300x300.jpg,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601147048533,Alibaba.com,女包,1601147048533,奢华迷你皮革手袋时尚单肩包新款设计高品质女士斜跨女包,奢华迷你皮革手袋时尚单肩包新款设计高品质女士斜跨女包；180 天内底价；10月09日前到货；退款保证,US$2.47,USD,2.47,2.47,最低起订量：20 pieces,20,pieces,"Yiwu Hengxin Imp&exp Co., Ltd.",18年 / CN,4.4,4.4/5.0 / (145),180 天内底价 | 10月09日前到货 | 退款保证,,False,https://www.alibaba.com/product-detail/Luxury-Mini-Leather-Handbags-Fashion-Shoulder_1601147048533.html,https://s.alicdn.com/@sc04/kf/H7f29ce5c85074de4a09157d886da2b21m.jpg_300x300.jpg,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601516658718,Alibaba.com,女包,1601516658718,2025女新款编织PU皮包单吊带包时尚皮革翻盖女包,2025女新款编织PU皮包单吊带包时尚皮革翻盖女包；无忧退,US$1.86-1.97,USD,1.86,1.97,最低起订量：2 pieces,2,pieces,"Yiwu Guanshen Import And Export Co., Ltd.",2年 / CN,4.1,4.1/5.0 / (571),无忧退,,False,https://www.alibaba.com/product-detail/2025-Woman-New-Woven-PU-Leather_1601516658718.html,https://s.alicdn.com/@sc04/kf/H799360bad81c414298d0a0415b814e05Q.jpg_300x300.jpg,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601900087434,Alibaba.com,女包,1601900087434,批发二手名牌皮革手袋 大量库存 混合款式 二手奢华单肩包 手提包 斜挎包 供应,"批发二手名牌皮革手袋 大量库存 混合款式 二手奢华单肩包 手提包 斜挎包 供应；满 US$2,000 立减 5%；无忧退；复购率 46%",US$100-500,USD,100,500,最低起订量：2 pieces,2,pieces,"Zaozhuang Shiwei International Trade Co., Ltd.",1年 / CN,4.9,4.9/5.0 / (10),"满 US$2,000 立减 5% | 无忧退 | 复购率 46%",,False,https://www.alibaba.com/product-detail/Wholesale-Pre-loved-Designer-Leather-Handbags_1601900087434.html,https://s.alicdn.com/@sc04/kf/H1ff63e5f35ec42b986d2266600d5780e6.jpg_300x300.jpg,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601798381998,Alibaba.com,女包,1601798381998,奢华 PU 皮革女式手提包 设计师灵感源自设计师品牌 顶部提手手提包 双肩带 优雅黑色手提包,奢华 PU 皮革女式手提包 设计师灵感源自设计师品牌 顶部提手手提包 双肩带 优雅黑色手提包；180 天内底价；11月12日前到货；无忧退,US$1.57,USD,1.57,1.57,最低起订量：2 pieces,2,pieces,"Yiwu Maiyun Import And Export Co., Ltd.",1年 / CN,4.5,4.5/5.0 / (31),180 天内底价 | 11月12日前到货 | 无忧退,,False,https://www.alibaba.com/product-detail/Luxury-PU-Leather-Handbag-for-Women_1601798381998.html,https://s.alicdn.com/@sc04/kf/H97f3252ef2b647f892215310a2175488V.jpg_300x300.jpg,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601275415320,Alibaba.com,女包,1601275415320,女式手袋PU皮革斜挎包手工皮革手提包女式大容量女式手提袋,女式手袋PU皮革斜挎包手工皮革手提包女式大容量女式手提袋；180 天内底价；11月02日前到货；无忧退；复购率 36%,US$5.07,USD,5.07,5.07,最低起订量：2 pieces,2,pieces,"Yiwu Be Lucky Handbag Co., Ltd.",7年 / CN,4.5,4.5/5.0 / (64),180 天内底价 | 11月02日前到货 | 无忧退 | 复购率 36%,,False,https://www.alibaba.com/product-detail/Women-s-Handbags-PU-Leather-Crossbody_1601275415320.html,https://s.alicdn.com/@sc04/kf/H6b0c6e6b0f3f4293a2220579c8642f78Q.png_300x300.png,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601308474995,Alibaba.com,女包,1601308474995,2026年高品质女包工厂定制时尚PU真皮包手提包女式皮包,"2026年高品质女包工厂定制时尚PU真皮包手提包女式皮包；满 US$2,000 立减 5%；无忧退",US$5.65-8.75,USD,5.65,8.75,最低起订量：50 pieces,50,pieces,"Sichuan Tiannike Trading Co., Ltd.",3年 / CN,4.7,4.7/5.0 / (71),"满 US$2,000 立减 5% | 无忧退",认证,False,https://www.alibaba.com/product-detail/2026-High-Quality-Women-s-Bags_1601308474995.html,https://s.alicdn.com/@sc04/kf/H1ca9f162208b4e83834049d1d838f0fcC.jpg_300x300.jpg,2026-09-08T05:41:19.083000+00:00,women handbag,zh-CN
ali-1601637353360,Alibaba.com,太阳镜,1601637353360,2025 年热销设计师经典无框太阳镜，钻石切割风格奢华眼镜，男女通用，带 UV400 防护,2025 年热销设计师经典无框太阳镜，钻石切割风格奢华眼镜，男女通用，带 UV400 防护；180 天内底价；9月25日前到货；退款保证,US$1.77,USD,1.77,1.77,最低起订量：2 pieces,2,pieces,"Linhai Yihang Eyewear Co., Ltd.",2年 / CN,4.6,4.6/5.0 / (737),180 天内底价 | 9月25日前到货 | 退款保证,认证,False,https://www.alibaba.com/product-detail/2025-Hot-Selling-Designer-Classic-Rimless_1601637353360.html,https://s.alicdn.com/@sc04/kf/H87aeee4f815c483ca2a62e882f5f0af9R.jpg_300x300.jpg,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
ali-1600517947199,Alibaba.com,太阳镜,1600517947199,2025免费样品新款时尚环保再生太阳镜定制标志夏季眼镜偏光男士太阳镜,"2025免费样品新款时尚环保再生太阳镜定制标志夏季眼镜偏光男士太阳镜；满 US$2,000 立减 5%；复购率 22%",US$0.40-1.80,USD,0.40,1.80,最低起订量：5 pieces,5,pieces,"Yiwu Conchen Glasses Co., Ltd.",10年 / CN,4.9,4.9/5.0 / (151),"满 US$2,000 立减 5% | 复购率 22%",认证,False,https://www.alibaba.com/product-detail/2025-Free-Sample-New-Fashion-Eco_1600517947199.html,https://s.alicdn.com/@sc04/kf/H3f32e88a85ba49f6bf795db2f560940dy.jpg_300x300.jpg,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
ali-1600936067873,Alibaba.com,太阳镜,1600936067873,2026 高品质墨镜奢华设计师品牌标志太阳镜定制男士 UV400 时尚方形太阳镜女士,2026 高品质墨镜奢华设计师品牌标志太阳镜定制男士 UV400 时尚方形太阳镜女士；10月05日前到货；退款保证；复购率 28%,US$1.56,USD,1.56,1.56,最低起订量：10 pieces,10,pieces,"Yiwu Qmoon Sunglasses Co., Ltd.",12年 / CN,4.7,4.7/5.0 / (225),10月05日前到货 | 退款保证 | 复购率 28%,认证,False,https://www.alibaba.com/product-detail/High-Quality-Luxury-Designer-Sunglasses-with_1600936067873.html,https://s.alicdn.com/@sc04/kf/Hcf01c43c46cf4a2486e32adbf161a11cc.png_300x300.png,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
ali-1600899980427,Alibaba.com,太阳镜,1600899980427,新款时尚偏光太阳镜自行车眼镜骑行眼镜防风户外运动太阳镜,新款时尚偏光太阳镜自行车眼镜骑行眼镜防风户外运动太阳镜；9月25日前到货；退款保证,US$2.26,USD,2.26,2.26,最低起订量：2 pieces,2,pieces,"Taizhou Jiaojiang Junyi E-Commerce Co., Ltd.",4年 / CN,4.5,4.5/5.0 / (225),9月25日前到货 | 退款保证,,False,https://www.alibaba.com/product-detail/New-Fashion-Polarized-Sunglasses-Bicycle-Glasses_1600899980427.html,https://s.alicdn.com/@sc04/kf/Hfa0fc24482644d56aa9d7222f82cfb6bP.jpg_300x300.jpg,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
